"_system_object_id","oeu-nc-name-en","tag-add"
"114572","Fruit and Vegetable Wholesaler Albert Ruckaberle (IBM Zentralversand Deutschland) : Extension","ed-dc-leo"
"114573","(Plastic Factory ?) Eschmann AG : Extension","ed-dc-leo"
"114574","EXPO Production Hall (Buffer Stop Damage)","ed-dc-leo"
"114575","Carpet Factory","ed-dc-leo"
"114576","Reservoir Liebewil : Kaiser","ed-dc-leo"
"114577","Steel Plate Frabrication Haba AG : Extension of the Freight Forwarding Hall F","ed-dc-leo"
"114578","A. Stierlin Metallbau Burgdorf : Workshop Extension","ed-dc-leo"
"114579","Army Motor Vehicle Park AMP Lochbach Burgdorf : Parking Garage II, III, V","ed-dc-leo"
"114581","Schiefernegg Tunnel, N4 Axenstrasse : Plastic Lining","ed-dc-leo"
"114582","Werner Kossmann KG : Sales Building","ed-dc-leo"
"114583","Honhoff","ed-dc-leo"
"114585","Hämmerli AG General Agency Magirus Deutz","ed-dc-leo"
"114586","Home Textiles Linotex AG","ed-dc-leo"
"114587","Dietikon Municipality : Multi-Purpose Hall","ed-dc-leo"
"114588","Architect K. Müller, Freiburg Im Breisgau","ed-dc-leo"
"114589","Mechanical Workshop Kurt Studer (Today Studer AG Agricultural Engineering and Environmental Technology) : Extension","ed-dc-leo"
"114590","Indoor Swimming Pool Geiselweid","ed-dc-leo"
"114591","Karl Rüegg Civil Engineering + Transport AG","ed-dc-leo"
"114592","Epple : Bubble Shell","ed-dc-leo"
"114594","Spring Factory Straub (Today Spring Factory Wangs AG)","ed-dc-leo"
"114595","Fedérale de Recherches Agronomiques de Changins Station (Now Agroscope)","ed-dc-leo"
"114596","Société PROTEX","ed-dc-leo"
"114597","Lenco Burgdorf","ed-dc-leo"
"114598","Mercedes Agency C. Honer GmbH and Co.","ed-dc-leo"
"114599","Shoe Wholesaler JLCO J. Lüthi + Co. AG","ed-dc-leo"
"114600","Ventilation Systems Dübi & Co. : Production Hall : New Building","ed-dc-leo"
"114601","H. Sommer : Support of Garage Ceiling","ed-dc-leo"
"114602","Blaser Machinery AG (M. Blaser Conveying Technology)","ed-dc-leo"
"114604","Exhibition Hall","ed-dc-leo"
"114605","BP Benzin & Petroleum AG, Zurich","ed-dc-leo"
"114606","Grötzingen Natural Theatre","ed-dc-leo"
"114607","R. Hess : Single-Family House","ed-dc-leo"
"114608","Thusis Indoor Tennis Center","ed-dc-leo"
"114609","Osterfeld School : Gymnasium","ed-dc-leo"
"114611","G. Jackenroll : Warehouse","ed-dc-leo"
"114612","Industrial Hall","ed-dc-leo"
"114613","K. Weissenrieder Special Equipment for Fruit Growing : Workshop Roof","ed-dc-leo"
"114614","Astros","ed-dc-leo"
"114615","Bus Stop Baden Railroad Station : Plastic Shells: Load-Bearing Capacity Analysis and Reinforcement Design","ed-dc-leo"
"114616","EXPO 02 : Arteplage and Shell Dome","ed-dc-leo"
"114617","Gym","ed-dc-leo"
"114618","Solarex Building","ed-dc-leo"
"114619","Theophil Eckstein","ed-dc-leo"
"114620","Zimmermann","ed-dc-leo"
"114621","Rizzoli Editore","ed-dc-leo"
"114622","Cavin, Mathys : Car Parking Garage","ed-dc-leo"
"114623","Tennis Center Emmen : Badminton Hall : Extension","ed-dc-leo"
"114624","Dörig Fenster Service AG : Exhibition Hall; (Today Swisswindows AG ?)","ed-dc-leo"
"114625","Heinz Rinn : Hall Construction","ed-dc-leo"
"114626","Autobus AG : Repair, Service and Parking Garage","ed-dc-leo"
"114627","Mechanical Workshop Tanner Gebrüder AG","ed-dc-leo"
"114628","Werner Acklin : New Garage Building","ed-dc-leo"
"114631","Engineering Office Lange L.G : New Industrial Building","ed-dc-leo"
"114633","Bächli AG","ed-dc-leo"
"114635","Shopping Center : Polyester Roof Over the Shopping Street and Square","ed-dc-leo"
"114637","Power Plants Mattmark AG : Zermeiggern Pumping Station","ed-dc-leo"
"114638","Swiss Metal Factory Selve & Co.","ed-dc-leo"
"114639","Aérodrome (Airport) Toussus-Le-Nôble (Essonne) : Hangars Aero-Club","ed-dc-leo"
"114640","Unipress AG : Birrfeld Plant : Extension","ed-dc-leo"
"114641","Architect Georg Brügger : New Garage Building","ed-dc-leo"
"114642","Gygax Transportations","ed-dc-leo"
"114643","Epple : Bubble Shell","ed-dc-leo"
"114644","Weaving Machine Factory Franz Morat : I","ed-dc-leo"
"114645","Spring Factory Straub (Today Spring Factory Wangs AG)","ed-dc-leo"
"114646","Fedérale de Recherches Agronomiques de Changins Station (Now Agroscope)","ed-dc-leo"
"114647","Société PROTEX","ed-dc-leo"
"114648","Lenco Burgdorf","ed-dc-leo"
"114649","Mercedes Agency C. Honer GmbH and Co.","ed-dc-leo"
"114650","Shoe Wholesaler JLCO J. Lüthi + Co. AG","ed-dc-leo"
"114651","Ventilation Systems Dübi & Co. : Production Hall : New Building","ed-dc-leo"
"114652","H. Sommer : Support of Garage Ceiling","ed-dc-leo"
"114653","Blaser Machinery AG (M. Blaser Conveying Technology)","ed-dc-leo"
"114654","Geser Vehicle Construction AG","ed-dc-leo"
"114655","Exhibition Hall","ed-dc-leo"
"114656","BP Benzin & Petroleum AG, Zurich","ed-dc-leo"
"114657","Grötzingen Natural Theatre","ed-dc-leo"
"114658","R. Hess : Single-Family House","ed-dc-leo"
"114659","Thusis Indoor Tennis Center","ed-dc-leo"
"114660","Osterfeld School : Gymnasium","ed-dc-leo"
"114661","Dosch Grand Garage AG : Extension","ed-dc-leo"
"114662","G. Jackenroll : Warehouse","ed-dc-leo"
"114663","Industrial Hall","ed-dc-leo"
"114665","Astros","ed-dc-leo"
"114666","Bus Stop Baden Railroad Station : Plastic Shells: Load-Bearing Capacity Analysis and Reinforcement Design","ed-dc-leo"
"114667","EXPO 02 : Arteplage and Shell Dome","ed-dc-leo"
"114668","Gym","ed-dc-leo"
"114669","Solarex Building","ed-dc-leo"
"114670","Theophil Eckstein","ed-dc-leo"
"114671","Zimmermann","ed-dc-leo"
"114672","Rizzoli Editore","ed-dc-leo"
"114673","Cavin, Mathys : Car Parking Garage","ed-dc-leo"
"114674","Tennis Center Emmen : Badminton Hall : Extension","ed-dc-leo"
"114675","Dörig Fenster Service AG : Exhibition Hall; (Today Swisswindows AG ?)","ed-dc-leo"
"114676","Heinz Rinn : Hall Construction","ed-dc-leo"
"114677","Autobus AG : Repair, Service and Parking Garage","ed-dc-leo"
"114678","Mechanical Workshop Tanner Gebrüder AG","ed-dc-leo"
"114679","Werner Acklin : New Garage Building","ed-dc-leo"
"114680","Linen and Cotton Spinning Mill Konrad Eisenhut AG : Renovation","ed-dc-leo"
"114681","Bubble : Evaluations","ed-dc-leo"
"114682","Engineering Office Lange L.G : New Industrial Building","ed-dc-leo"
"114683","Lötscher Sawmill : Ceiling Over Cellar","ed-dc-leo"
"114684","Bächli AG","ed-dc-leo"
"114685","Shopping Center : Polyester Roof Over the Shopping Street and Square","ed-dc-leo"
"114686","Geser Vehicle Construction AG","ed-dc-leo"
"114687","Power Plants Mattmark AG : Zermeiggern Pumping Station","ed-dc-leo"
"114688","Swiss Metal Factory Selve & Co.","ed-dc-leo"
"114689","Aérodrome (Airport) Toussus-Le-Nôble (Essonne) : Hangars Aero-Club","ed-dc-leo"
"114690","Unipress AG : Birrfeld Plant : Extension","ed-dc-leo"
"114691","Architect Georg Brügger : New Garage Building","ed-dc-leo"
"114692","Exhibition Hall W. Zimmerli","ed-dc-leo"
"114693","Bubble System AG : Tennis Club Holzmatte Aarwangen : Cloakroom","ed-dc-leo"
"114694","Branch From Germany : New Factory Building","ed-dc-leo"
"114695","Conversion of Haus-Maissen","ed-dc-leo"
"114696","Gym","ed-dc-leo"
"114697","Ford Garage","ed-dc-leo"
"114698","South Iron and Steel GmbH","ed-dc-leo"
"114699","Polyester Roof Panels","ed-dc-leo"
"114700","Connyland Amusement Park : Star Trek Hall","ed-dc-leo"
"114701","Rhy Garage","ed-dc-leo"
"114702","Interconstruct","ed-dc-leo"
"114703","Ingold + Suter : New Garage Building","ed-dc-leo"
"114704","Mr. Brändle : Exhibition Pavilion","ed-dc-leo"
"114705","XOX Sprengel (Probably XOX Nabisco / Sprengel & Co.)","ed-dc-leo"
"114706","La Sallaz Catholic Church","ed-dc-leo"
"114707","Exhibition Hall","ed-dc-leo"
"114709","Nuclear Shelter London Office Interiors","ed-dc-leo"
"114710","Müller Mayer Stuttgart : License Greece and the Middle East : Possibly Petrol Stations for New BP Refinery","ed-dc-leo"
"114711","Zurich-Oerlikon Indoor Swimming Pool","ed-dc-leo"
"114712","Multi-Family House, Schulstrasse : R. Burkhalter AG","ed-dc-leo"
"114713","Deformation Diagram for Publication","ed-dc-leo"
"114714","Wastewater Treatment Plant ARA Buholz : Excess Sludge Thickening : Cover","ed-dc-leo"
"114715","Motor Vehicle Inspection Bellach","ed-dc-leo"
"114716","Hulliger : Igloos","ed-dc-leo"
"114717","Residential and Commercial Building Schweizer","ed-dc-leo"
"114718","Lido Tennis Club : Indoor Tennis Center","ed-dc-leo"
"114719","Bauunternehmung Gnemmi AG (Today Implenia Bau AG) : New Workshop","ed-dc-leo"
"114720","Urs Gruetter : Bath in London","ed-dc-leo"
"114721","Heating Requirement Gebrüder Tobler AG (Today Tobler Haustechnik AG)","ed-dc-leo"
"114722","Motel and Car Garage in Anderegg","ed-dc-leo"
"114723","Metal Construction Fahrni & Co AG : Extension","ed-dc-leo"
"114724","Migros MMM Shopping Center With Hobby and Leisure Center","ed-dc-leo"
"114725","Gehrig & Co. AG","ed-dc-leo"
"114726","Kone-Lamminen Tammermatic : Factory Hall","ed-dc-leo"
"114727","Lenzlinger Söhne AG","ed-dc-leo"
"114728","Sports and Congress Hall","ed-dc-leo"
"114729","Diagrammpapier AG","ed-dc-leo"
"114730","HIB : Tennis Center Chugele Grenchen : Extension","ed-dc-leo"
"114731","Kleeberg : Import and Export Halls","ed-dc-leo"
"114732","Ernest Guichard Groceries : Warehouse, Office and Garage","ed-dc-leo"
"114733","Reichle + Knödler","ed-dc-leo"
"114734","Bubble : Venezuela","ed-dc-leo"
"114735","Anliker AG : New Building","ed-dc-leo"
"114736","Textile Factory Salzmann AG","ed-dc-leo"
"114737","Request","ed-dc-leo"
"114738","Hotel [Illegible] : Spiral Staircase","ed-dc-leo"
"114739","Villa Darier","ed-dc-leo"
"114740","Oberburgstrasse Burgdorf : Pavement","ed-dc-leo"
"114741","Carrosserie Rusterholz AG","ed-dc-leo"
"114742","Gygax Transportations","ed-dc-leo"
"114743","Exhibition Hall W. Zimmerli","ed-dc-leo"
"114744","Bubble System AG : Tennis Club Holzmatte Aarwangen : Cloakroom","ed-dc-leo"
"114745","Branch From Germany : New Factory Building","ed-dc-leo"
"114746","Conversion of Haus-Maissen","ed-dc-leo"
"114747","Gym","ed-dc-leo"
"114748","Ford Garage","ed-dc-leo"
"114749","South Iron and Steel GmbH","ed-dc-leo"
"114751","Connyland Amusement Park : Star Trek Hall","ed-dc-leo"
"114752","Rhy-Garage","ed-dc-leo"
"114753","Interconstruct","ed-dc-leo"
"114754","Ingold + Suter : New Garage Building","ed-dc-leo"
"114755","Mr. Brändle : Exhibition Pavilion","ed-dc-leo"
"114756","XOX Sprengel (Probably XOX Nabisco / Sprengel & Co.)","ed-dc-leo"
"114757","La Sallaz Catholic Church","ed-dc-leo"
"114758","Exhibition Hall","ed-dc-leo"
"114759","Car Body Work Ramseier & Jenzer AG : Extension","ed-dc-leo"
"114760","Nuclear Shelter London Office Interiors","ed-dc-leo"
"114761","Müller Mayer Stuttgart : License Greece and the Middle East : Possibly Petrol Stations for New BP Refinery","ed-dc-leo"
"114762","Zurich-Oerlikon Indoor Swimming Pool","ed-dc-leo"
"114763","Multi-Family House, Schulstrasse : R. Burkhalter AG","ed-dc-leo"
"114764","Deformation Diagram for Publication","ed-dc-leo"
"114765","Wastewater Treatment Plant ARA Buholz : Excess Sludge Thickening : Cover","ed-dc-leo"
"114766","Motor Vehicle Inspection Bellach","ed-dc-leo"
"114767","Hulliger : Igloos","ed-dc-leo"
"114768","Residential and Commercial Building Schweizer","ed-dc-leo"
"114769","Lido Tennis Club : Indoor Tennis Center","ed-dc-leo"
"114770","Bauunternehmung Gnemmi AG (Today Implenia Bau AG) : New Building Work Yard","ed-dc-leo"
"114771","Urs Gruetter : Bath in London","ed-dc-leo"
"114772","Heating Requirement Gebrüder Tobler AG (Today Tobler Haustechnik AG)","ed-dc-leo"
"114773","Motel and Car Garage in Anderegg","ed-dc-leo"
"114774","Metal Construction Fahrni & Co AG : Extension","ed-dc-leo"
"114775","Migros MMM Shopping Center With Hobby and Leisure Center","ed-dc-leo"
"114776","Gehrig & Co. AG","ed-dc-leo"
"114777","Kone-Lamminen Tammermatic : Factory Hall","ed-dc-leo"
"114778","Lenzlinger Söhne AG","ed-dc-leo"
"114779","Sports and Congress Hall","ed-dc-leo"
"114780","Diagrammpapier AG","ed-dc-leo"
"114781","HIB : Tennis Center Chugele Grenchen : Extension","ed-dc-leo"
"114782","Kleeberg : Import and Export Halls","ed-dc-leo"
"114783","Ernest Guichard Groceries : Warehouse, Office and Garage","ed-dc-leo"
"114784","Reichle + Knödler","ed-dc-leo"
"114785","Bubble : Venezuela","ed-dc-leo"
"114786","Anliker AG : New Building","ed-dc-leo"
"114787","Textile Factory Salzmann AG","ed-dc-leo"
"114789","Hotel [Illegible] : Spiral Staircase","ed-dc-leo"
"114790","Villa Darier","ed-dc-leo"
"114791","Oberburgstrasse Burgdorf : Pavement","ed-dc-leo"
"114792","Möbel Lang : Central Warehouse Gunzgen (Today M+R Logistik Service AG)","ed-dc-leo"
"114793","Oldtimer Museum","ed-dc-leo"
"114794","Baer : Funeral Hall","ed-dc-leo"
"114795","Betriebshof Dortmund-Süd : Vehicle Hall","ed-dc-leo"
"114796","Demaurex Frères SA","ed-dc-leo"
"114797","Post Affoltern : 5-Family House With Post Office","ed-dc-leo"
"114798","Renault Dealership Soldati & Bertoni SA","ed-dc-leo"
"114799","Architect Hans Stoll","ed-dc-leo"
"114800","Vehicle Hall","ed-dc-leo"
"114801","Gebrüder Mäder Car Company","ed-dc-leo"
"114802","Bertschmann & Ferretti Company : Factory Hall","ed-dc-leo"
"114803","Residential Building Galli : Creek Cover","ed-dc-leo"
"114805","Eisenring & Muster (Today Probably Eisenring Lyss AG)","ed-dc-leo"
"114806","National Assembly Hall (Parliament Building)","ed-dc-leo"
"114807","Jumot Nutzfahrzeuge A. Jucker (Later Garage Rütiwies AG)","ed-dc-leo"
"114809","Rohrbach Zement Dotternhausen (Today Holcim Süddeutschland Gmbh) : Hall in Berlin","ed-dc-leo"
"114810","Self-Supporting Roof Shells Made of Polyester","ed-dc-leo"
"114811","Brauerei zum Gurten AG : Bottling and Filling Building","ed-dc-leo"
"114812","Car Garage Erich Jäger : Extension","ed-dc-leo"
"114813","HIB : Indoor Tennis Courts","ed-dc-leo"
"114814","Ammunition Factory Altdorf MFA : Hall for Electronics Recycling : New Building","ed-dc-leo"
"114818","Berner Oberland Bahnen BOB : Workshops","ed-dc-leo"
"114823","Barrel Roof Thusis","ed-dc-leo"
"114825","Catholic Church Wages","ed-dc-leo"
"114826","Ed. Züblin + Cie. AG","ed-dc-leo"
"114827","O. Pfisterer Karlsruhe : Hall","ed-dc-leo"
"114829","HIB : Clydebank Sports Village : Bowling Hall","ed-dc-leo"
"114830","Ford Garage Fritz Schläpfer & Co.","ed-dc-leo"
"114831","Trippel AG Timber Construction","ed-dc-leo"
"114833","Garage [Andreas] Ackermann","ed-dc-leo"
"114834","Van der Lely : Hall","ed-dc-leo"
"114835","Agricultural Cooperative Hochdorf","ed-dc-leo"
"114836","Lötscher Sawmill : Timber Storage and Loading Station","ed-dc-leo"
"114837","Carpet Factory Th. Wittrup A/S","ed-dc-leo"
"114838","VSK Wangen : Sketches","ed-dc-leo"
"114839","Emmental–Burgdorf–Thun Railway EBT : Herblingen Railway Bridge","ed-dc-leo"
"114840","Horticulture Roland Basler : Sales and Exhibition Hall","ed-dc-leo"
"114841","Haenni & Cie. AG : Factory Extension","ed-dc-leo"
"114842","Carrosserie Rusterholz AG","ed-dc-leo"
"114843","Möbel Lang : Central Warehouse Gunzgen (Today M+R Logistik Service AG)","ed-dc-leo"
"114844","Oldtimer Museum","ed-dc-leo"
"114845","Baer : Funeral Hall","ed-dc-leo"
"114846","Betriebshof Dortmund-Süd : Vehicle Hall","ed-dc-leo"
"114847","Demaurex Frères SA","ed-dc-leo"
"114848","Post Affoltern : 5-Family House With Post Office","ed-dc-leo"
"114849","Renault Dealership Soldati & Bertoni SA","ed-dc-leo"
"114850","Architect Hans Stoll","ed-dc-leo"
"114852","Gebrüder Mäder Car Company","ed-dc-leo"
"114853","Bertschmann & Ferretti Company : Factory Hall","ed-dc-leo"
"114854","Residential Building Galli : Creek Cover","ed-dc-leo"
"114855","Garage Zünd : Exhibition Hall","ed-dc-leo"
"114856","Eisenring & Muster (Today Probably Eisenring Lyss AG)","ed-dc-leo"
"114857","National Assembly Hall (Parliament Building)","ed-dc-leo"
"114858","Jumot Nutzfahrzeuge A. Jucker (Later Garage Rütiwies AG) : New workshop building","ed-dc-leo"
"114859","Formex AG : Extension","ed-dc-leo"
"114860","Rohrbach Zement Dotternhausen (Today Holcim Süddeutschland Gmbh) : Hall in Berlin","ed-dc-leo"
"114861","Self-Supporting Roof Shells Made of Polyester","ed-dc-leo"
"114862","Brauerei zum Gurten AG : Bottling and Filling Building","ed-dc-leo"
"114863","Car Garage Erich Jäger : Extension","ed-dc-leo"
"114864","HIB : Indoor Tennis Courts","ed-dc-leo"
"114865","Ammunition Factory Altdorf MFA : Hall for Electronics Recycling : New Building","ed-dc-leo"
"114866","Oppenländer : Factory","ed-dc-leo"
"114867","Losinger VSL Pre-Tensioning System: Lyssach Plant: Conversion of Main Entrance","ed-dc-leo"
"114869","Berner Oberland Bahnen BOB : Workshops","ed-dc-leo"
"114870","Carpet Factory TH. Wittrup A / S: Raw Material Warehouse : New Spinning Mill","ed-dc-leo"
"114871","Clothes Factory Schweizer & Co. AG : Extension of the Warehouse","ed-dc-leo"
"114872","Car Body Factory Ramseier & Jenzer AG : Canopy study","ed-dc-leo"
"114873","Barrel Roof Thusis","ed-dc-leo"
"114874","Various Request With Little Material","ed-dc-leo"
"114875","Catholic Church Wages","ed-dc-leo"
"114876","Ed. Züblin + Cie. AG","ed-dc-leo"
"114877","O. Pfisterer Karlsruhe : Hall","ed-dc-leo"
"114879","HIB : Clydebank Sports Village : Bowling Hall","ed-dc-leo"
"114880","Ford Garage Fritz Schläpfer & Co.","ed-dc-leo"
"114881","Trippel AG Timber Construction","ed-dc-leo"
"114882","Garden Center Bürgi","ed-dc-leo"
"114883","Garage [Andreas] Ackermann","ed-dc-leo"
"114884","Van der Lely : Hall","ed-dc-leo"
"114885","Agricultural Cooperative Hochdorf","ed-dc-leo"
"114886","Lötscher Sawmill : Timber Storage and Loading Station","ed-dc-leo"
"114887","Carpet Factory Th. Wittrup A/S","ed-dc-leo"
"114888","VSK Wangen : Sketches","ed-dc-leo"
"114889","Emmental–Burgdorf–Thun Railway EBT : Herblingen Railway Bridge","ed-dc-leo"
"114890","Horticulture Roland Basler : Sales and Exhibition Hall","ed-dc-leo"
"114891","Haenni & Cie. AG : Factory Extension","ed-dc-leo"
"114892","Car Garage Prato Figli","ed-dc-leo"
"114893","Wastewater Treatment Plant Ara Steinholzli : Buffer Tank Covers","ed-dc-leo"
"114895","Chemical Products Protochemie AG (Today Proto Chemicals AG)","ed-dc-leo"
"114896","Graineterie SCHOCH : Garden Center","ed-dc-leo"
"114897","Ernst Böhlen AG","ed-dc-leo"
"114898","Deposito Innovazione Taverne","ed-dc-leo"
"114900","Burgdorf Cemetery : Crematorium : Personnel Access and Extension of Finkhubelweg","ed-dc-leo"
"114901","Depot Hall (Warehouse)","ed-dc-leo"
"114903","Leonberg Tennis Center","ed-dc-leo"
"114904","Transporte Emil Egger AG : Parking Garage : New Building","ed-dc-leo"
"114906","Southwest German Traffic-AG SWEG : Oberharmersbach : Railcar Maintenance Hall","ed-dc-leo"
"114907","Bühler : Single-Family-House","ed-dc-leo"
"114908","Lüthi-Lüscher Murtensee","ed-dc-leo"
"114909","Bubble : Neuhaus Playground","ed-dc-leo"
"114910","Garage Grädel + Cie AG","ed-dc-leo"
"114911","Architects Chiavi & Völlmin, Basel","ed-dc-leo"
"114912","State Hospital Mödling : Kitchen Wing","ed-dc-leo"
"114913","Upholstery Fabrics Langenthal AG : Ceiling Reinforcement Factory Hall, New Warehouse Shed","ed-dc-leo"
"114914","Pulverstrasse Burgdorf","ed-dc-leo"
"114915","Administration Building, Car Test Hall Wankdorffeld : Roofing","ed-dc-leo"
